date,campaign,impressions,adClicks,adCost,cpc
2016-10-20,NAC - MASTER - MARKETING ONLINE,29.0,1.0,7.72,7.72
2016-10-20,NAC - MASTER - SEO y SEM,56.0,4.0,16.7,4.175
2016-10-20,NAC - MASTER - UX,34.0,3.0,8.47,2.8233333333333337
2016-10-21,0 - MARCA,86.0,24.0,11.99,0.4995833333333333
2016-10-21,0 - MARCA BCN,26.0,9.0,3.12,0.3466666666666667
2016-10-21,AND - MASTER - SEO y SEM,35.0,1.0,3.4,3.4
2016-10-21,BCN - MASTER - ANALITICA WEB,19.0,0.0,0.0,0.0
2016-10-21,BCN - MASTER - MARKETING ONLINE,26.0,1.0,11.15,11.15
2016-10-21,BCN - MASTER - SEO y SEM,58.0,1.0,1.67,1.67
2016-10-21,BCN - MASTER - UX,19.0,2.0,9.76,4.88
2016-10-21,Competencia,1583.0,18.0,20.78,1.1544444444444446
2016-10-21,MAD - CURSO - MK CONTENIDO PERIODISTAS,13.0,2.0,3.68,1.84
2016-10-21,MAD - CURSO - R,27.0,2.0,1.19,0.595
2016-10-21,MAD - CURSO - SOLUCIONES NEGOCIO,16.0,0.0,0.0,0.0
2016-10-21,MAD - MASTER - ANALITICA WEB,4.0,0.0,0.0,0.0
2016-10-21,MAD - MASTER - BIG DATA,41.0,1.0,19.04,19.04
2016-10-21,MAD - MASTER - DATA SCIENCE,12.0,1.0,23.89,23.89
2016-10-21,MAD - MASTER - MARKETING ONLINE,11.0,2.0,28.49,14.245
2016-10-21,MAD - MASTER - UX,27.0,4.0,25.1,6.275
2016-10-21,NAC - MASTER - ANALITICA WEB,9.0,1.0,15.05,15.05
2016-10-21,NAC - MASTER - BIG DATA,29.0,1.0,4.09,4.09
2016-10-21,NAC - MASTER - DATA SCIENCE,21.0,0.0,0.0,0.0
2016-10-21,NAC - MASTER - MARKETING ONLINE,13.0,1.0,11.44,11.44
2016-10-21,NAC - MASTER - SEO y SEM,66.0,2.0,14.94,7.47
2016-10-21,NAC - MASTER - UX,22.0,2.0,7.98,3.99
2016-10-22,0 - MARCA,43.0,21.0,4.02,0.19142857142857142
2016-10-22,0 - MARCA BCN,3.0,0.0,0.0,0.0
2016-10-22,AND - MASTER - SEO y SEM,66.0,0.0,0.0,0.0
2016-10-22,BCN - MASTER - ANALITICA WEB,14.0,1.0,3.25,3.25
2016-10-22,BCN - MASTER - MARKETING ONLINE,7.0,1.0,27.87,27.87
2016-10-22,BCN - MASTER - SEO y SEM,24.0,2.0,10.19,5.095
2016-10-22,BCN - MASTER - UX,15.0,1.0,12.41,12.41
2016-10-22,Competencia,2357.0,20.0,20.64,1.032
2016-10-22,MAD - CURSO - MK CONTENIDO PERIODISTAS,3.0,0.0,0.0,0.0
2016-10-22,MAD - CURSO - R,35.0,1.0,0.62,0.62
2016-10-22,MAD - CURSO - SOLUCIONES NEGOCIO,7.0,0.0,0.0,0.0
2016-10-22,MAD - MASTER - ANALITICA WEB,8.0,2.0,18.03,9.015
2016-10-22,MAD - MASTER - BIG DATA,14.0,1.0,18.15,18.15
2016-10-22,MAD - MASTER - DATA SCIENCE,56.0,3.0,10.97,3.6566666666666667
2016-10-22,MAD - MASTER - MARKETING ONLINE,16.0,1.0,19.43,19.43
2016-10-22,MAD - MASTER - UX,10.0,5.0,20.86,4.172
2016-10-22,NAC - MASTER - ANALITICA WEB,4.0,0.0,0.0,0.0
2016-10-22,NAC - MASTER - BIG DATA,12.0,0.0,0.0,0.0
2016-10-22,NAC - MASTER - DATA SCIENCE,29.0,1.0,3.68,3.68
2016-10-22,NAC - MASTER - MARKETING ONLINE,1.0,0.0,0.0,0.0
2016-10-22,NAC - MASTER - SEO y SEM,43.0,1.0,6.48,6.48
2016-10-22,NAC - MASTER - UX,15.0,1.0,2.01,2.01
2016-10-23,0 - MARCA,51.0,14.0,4.85,0.3464285714285714
2016-10-23,0 - MARCA BCN,5.0,2.0,0.41,0.205
2016-10-23,AND - MASTER - SEO y SEM,22.0,3.0,3.6,1.2
2016-10-23,BCN - MASTER - ANALITICA WEB,13.0,0.0,0.0,0.0
2016-10-23,BCN - MASTER - MARKETING ONLINE,15.0,1.0,8.2,8.2
2016-10-23,BCN - MASTER - SEO y SEM,31.0,2.0,5.85,2.925
2016-10-23,BCN - MASTER - UX,42.0,1.0,1.33,1.33
2016-10-23,Competencia,3127.0,17.0,20.71,1.218235294117647
2016-10-23,MAD - CURSO - MK CONTENIDO PERIODISTAS,10.0,0.0,0.0,0.0
2016-10-23,MAD - CURSO - R,44.0,0.0,0.0,0.0
2016-10-23,MAD - CURSO - SOLUCIONES NEGOCIO,8.0,0.0,0.0,0.0
2016-10-23,MAD - MASTER - ANALITICA WEB,15.0,0.0,0.0,0.0
2016-10-23,MAD - MASTER - BIG DATA,15.0,1.0,14.05,14.05
2016-10-23,MAD - MASTER - DATA SCIENCE,55.0,0.0,0.0,0.0
2016-10-23,MAD - MASTER - MARKETING ONLINE,7.0,2.0,28.37,14.185
2016-10-23,MAD - MASTER - UX,21.0,2.0,24.46,12.23
2016-10-23,NAC - MASTER - ANALITICA WEB,39.0,1.0,2.85,2.85
2016-10-23,NAC - MASTER - BIG DATA,5.0,1.0,9.95,9.95
2016-10-23,NAC - MASTER - DATA SCIENCE,62.0,1.0,2.04,2.04
2016-10-23,NAC - MASTER - MARKETING ONLINE,11.0,2.0,18.95,9.475
2016-10-23,NAC - MASTER - SEO y SEM,41.0,3.0,10.1,3.3666666666666667
2016-10-23,NAC - MASTER - UX,41.0,3.0,13.5,4.5
2016-10-24,0 - MARCA,78.0,22.0,12.04,0.5472727272727272
2016-10-24,0 - MARCA BCN,13.0,5.0,2.02,0.404
2016-10-24,AND - MASTER - SEO y SEM,25.0,1.0,2.68,2.68
2016-10-24,BCN - MASTER - ANALITICA WEB,64.0,1.0,3.26,3.26
2016-10-24,BCN - MASTER - MARKETING ONLINE,56.0,3.0,28.66,9.553333333333335
2016-10-24,BCN - MASTER - SEO y SEM,57.0,1.0,6.12,6.12
2016-10-24,BCN - MASTER - UX,14.0,1.0,9.11,9.11
2016-10-24,Competencia,3472.0,12.0,21.92,1.8266666666666667
2016-10-24,MAD - CURSO - MK CONTENIDO PERIODISTAS,18.0,1.0,3.55,3.55
2016-10-24,MAD - CURSO - R,24.0,2.0,2.06,1.03
2016-10-24,MAD - CURSO - SOLUCIONES NEGOCIO,22.0,0.0,0.0,0.0
2016-10-24,MAD - MASTER - ANALITICA WEB,15.0,2.0,17.13,8.565
2016-10-24,MAD - MASTER - BIG DATA,12.0,1.0,17.29,17.29
2016-10-24,MAD - MASTER - DATA SCIENCE,22.0,1.0,20.25,20.25
2016-10-24,MAD - MASTER - MARKETING ONLINE,41.0,2.0,22.84,11.42
2016-10-24,MAD - MASTER - UX,71.0,5.0,25.97,5.194
2016-10-24,NAC - MASTER - ANALITICA WEB,16.0,0.0,0.0,0.0
2016-10-24,NAC - MASTER - BIG DATA,13.0,1.0,4.52,4.52
2016-10-24,NAC - MASTER - DATA SCIENCE,26.0,0.0,0.0,0.0
2016-10-24,NAC - MASTER - MARKETING ONLINE,34.0,0.0,0.0,0.0
2016-10-24,NAC - MASTER - SEO y SEM,98.0,1.0,6.42,6.42
2016-10-24,NAC - MASTER - UX,16.0,1.0,8.37,8.37
2016-10-25,0 - MARCA,64.0,18.0,11.99,0.6661111111111111
2016-10-25,0 - MARCA BCN,14.0,6.0,1.99,0.33166666666666667
2016-10-25,AND - MASTER - SEO y SEM,64.0,0.0,0.0,0.0
2016-10-25,BCN - MASTER - ANALITICA WEB,7.0,1.0,2.82,2.82
2016-10-25,BCN - MASTER - MARKETING ONLINE,6.0,2.0,27.33,13.665
2016-10-25,BCN - MASTER - SEO y SEM,106.0,4.0,7.56,1.89
2016-10-25,BCN - MASTER - UX,8.0,1.0,16.02,16.02
2016-10-25,Competencia,1765.0,11.0,22.04,2.0036363636363634
2016-10-25,MAD - CURSO - MK CONTENIDO PERIODISTAS,20.0,0.0,0.0,0.0
2016-10-25,MAD - CURSO - R,10.0,1.0,1.08,1.08
2016-10-25,MAD - CURSO - SOLUCIONES NEGOCIO,22.0,1.0,1.2,1.2
2016-10-25,MAD - MASTER - ANALITICA WEB,21.0,2.0,19.0,9.5
2016-10-25,MAD - MASTER - BIG DATA,4.0,1.0,12.95,12.95
2016-10-25,MAD - MASTER - DATA SCIENCE,19.0,2.0,7.2,3.6
2016-10-25,MAD - MASTER - MARKETING ONLINE,42.0,2.0,26.25,13.125
2016-10-25,MAD - MASTER - UX,32.0,2.0,20.54,10.27
2016-10-25,NAC - MASTER - ANALITICA WEB,13.0,0.0,0.0,0.0
2016-10-25,NAC - MASTER - BIG DATA,2.0,0.0,0.0,0.0
2016-10-25,NAC - MASTER - DATA SCIENCE,22.0,1.0,16.18,16.18
2016-10-25,NAC - MASTER - MARKETING ONLINE,2.0,0.0,0.0,0.0
2016-10-25,NAC - MASTER - SEO y SEM,83.0,1.0,2.61,2.61
2016-10-25,NAC - MASTER - UX,10.0,0.0,0.0,0.0
2016-10-26,0 - MARCA,107.0,27.0,12.05,0.4462962962962963
2016-10-26,0 - MARCA BCN,23.0,7.0,1.69,0.2414285714285714
2016-10-26,AND - MASTER - SEO y SEM,41.0,1.0,1.51,1.51
2016-10-26,BCN - MASTER - ANALITICA WEB,22.0,0.0,0.0,0.0
2016-10-26,BCN - MASTER - MARKETING ONLINE,5.0,1.0,27.56,27.56
2016-10-26,BCN - MASTER - SEO y SEM,45.0,1.0,0.33,0.33
2016-10-26,BCN - MASTER - UX,16.0,5.0,10.46,2.092
2016-10-26,Competencia,3330.0,15.0,22.22,1.4813333333333332
2016-10-26,MAD - CURSO - MK CONTENIDO PERIODISTAS,7.0,0.0,0.0,0.0
2016-10-26,MAD - CURSO - SOLUCIONES NEGOCIO,29.0,2.0,0.95,0.475
2016-10-26,MAD - MASTER - ANALITICA WEB,26.0,2.0,18.85,9.425
2016-10-26,MAD - MASTER - BIG DATA,67.0,3.0,22.37,7.456666666666667
2016-10-26,MAD - MASTER - DATA SCIENCE,57.0,2.0,9.27,4.635
2016-10-26,MAD - MASTER - MARKETING ONLINE,70.0,3.0,28.73,9.576666666666666
2016-10-26,MAD - MASTER - UX,40.0,3.0,21.16,7.053333333333333
2016-10-26,NAC - MASTER - ANALITICA WEB,6.0,0.0,0.0,0.0
2016-10-26,NAC - MASTER - BIG DATA,35.0,0.0,0.0,0.0
2016-10-26,NAC - MASTER - DATA SCIENCE,44.0,2.0,11.26,5.63
2016-10-26,NAC - MASTER - MARKETING ONLINE,4.0,0.0,0.0,0.0
2016-10-26,NAC - MASTER - SEO y SEM,80.0,0.0,0.0,0.0
2016-10-26,NAC - MASTER - UX,15.0,2.0,6.39,3.195
2016-10-27,0 - MARCA,42.0,11.0,12.0,1.0909090909090908
2016-10-27,0 - MARCA BCN,15.0,4.0,2.38,0.595
2016-10-27,AND - MASTER - SEO y SEM,4.0,1.0,3.02,3.02
2016-10-27,BCN - MASTER - ANALITICA WEB,17.0,1.0,1.63,1.63
2016-10-27,BCN - MASTER - MARKETING ONLINE,5.0,1.0,28.77,28.77
2016-10-27,BCN - MASTER - SEO y SEM,41.0,2.0,15.06,7.53
2016-10-27,BCN - MASTER - UX,32.0,2.0,4.6,2.3
2016-10-27,Competencia,2430.0,15.0,20.58,1.372
2016-10-27,MAD - CURSO - SOLUCIONES NEGOCIO,26.0,0.0,0.0,0.0
2016-10-27,MAD - MASTER - ANALITICA WEB,14.0,1.0,18.12,18.12
2016-10-27,MAD - MASTER - BIG DATA,5.0,1.0,10.32,10.32
2016-10-27,MAD - MASTER - DATA SCIENCE,57.0,3.0,14.12,4.706666666666667
2016-10-27,MAD - MASTER - MARKETING ONLINE,24.0,2.0,26.98,13.49
2016-10-27,MAD - MASTER - UX,44.0,4.0,24.61,6.1525
2016-10-27,NAC - MASTER - ANALITICA WEB,6.0,0.0,0.0,0.0
2016-10-27,NAC - MASTER - BIG DATA,1.0,0.0,0.0,0.0
2016-10-27,NAC - MASTER - DATA SCIENCE,41.0,1.0,9.51,9.51
2016-10-27,NAC - MASTER - MARKETING ONLINE,4.0,0.0,0.0,0.0
2016-10-27,NAC - MASTER - SEO y SEM,63.0,0.0,0.0,0.0
2016-10-27,NAC - MASTER - UX,49.0,3.0,12.76,4.253333333333333
2016-10-28,0 - MARCA,81.0,20.0,11.95,0.5975
2016-10-28,0 - MARCA BCN,13.0,8.0,4.84,0.605
2016-10-28,AND - MASTER - SEO y SEM,3.0,0.0,0.0,0.0
2016-10-28,BCN - MASTER - ANALITICA WEB,21.0,0.0,0.0,0.0
2016-10-28,BCN - MASTER - MARKETING ONLINE,3.0,1.0,19.94,19.94
2016-10-28,BCN - MASTER - SEO y SEM,48.0,2.0,7.97,3.985
2016-10-28,BCN - MASTER - UX,15.0,1.0,13.47,13.47
2016-10-28,Competencia,2540.0,16.0,20.88,1.305
2016-10-28,MAD - CURSO - SOLUCIONES NEGOCIO,6.0,1.0,0.71,0.71
2016-10-28,MAD - MASTER - ANALITICA WEB,15.0,1.0,19.18,19.18
2016-10-28,MAD - MASTER - BIG DATA,14.0,0.0,0.0,0.0
2016-10-28,MAD - MASTER - DATA SCIENCE,29.0,1.0,12.17,12.17
2016-10-28,MAD - MASTER - MARKETING ONLINE,16.0,2.0,28.64,14.32
2016-10-28,MAD - MASTER - UX,40.0,3.0,21.63,7.21
2016-10-28,NAC - MASTER - ANALITICA WEB,22.0,0.0,0.0,0.0
2016-10-28,NAC - MASTER - BIG DATA,12.0,1.0,7.84,7.84
2016-10-28,NAC - MASTER - DATA SCIENCE,10.0,0.0,0.0,0.0
2016-10-28,NAC - MASTER - MARKETING ONLINE,2.0,0.0,0.0,0.0
2016-10-28,NAC - MASTER - SEO y SEM,80.0,2.0,8.82,4.41
2016-10-28,NAC - MASTER - UX,13.0,0.0,0.0,0.0
2016-10-29,0 - MARCA,36.0,12.0,2.51,0.20916666666666667
2016-10-29,0 - MARCA BCN,6.0,1.0,0.03,0.03
2016-10-29,BCN - MASTER - ANALITICA WEB,9.0,0.0,0.0,0.0
2016-10-29,BCN - MASTER - MARKETING ONLINE,17.0,0.0,0.0,0.0
2016-10-29,BCN - MASTER - SEO y SEM,23.0,0.0,0.0,0.0
2016-10-29,BCN - MASTER - UX,26.0,1.0,1.73,1.73
2016-10-29,Competencia,896.0,5.0,19.68,3.936
2016-10-29,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,0.0,0.0,0.0
2016-10-29,MAD - MASTER - ANALITICA WEB,4.0,1.0,19.11,19.11
2016-10-29,MAD - MASTER - BIG DATA,4.0,1.0,11.11,11.11
2016-10-29,MAD - MASTER - DATA SCIENCE,34.0,2.0,5.2,2.6
2016-10-29,MAD - MASTER - MARKETING ONLINE,6.0,1.0,7.65,7.65
2016-10-29,MAD - MASTER - UX,5.0,2.0,15.17,7.585
2016-10-29,NAC - MASTER - ANALITICA WEB,4.0,0.0,0.0,0.0
2016-10-29,NAC - MASTER - BIG DATA,2.0,0.0,0.0,0.0
2016-10-29,NAC - MASTER - DATA SCIENCE,29.0,1.0,3.59,3.59
2016-10-29,NAC - MASTER - MARKETING ONLINE,9.0,0.0,0.0,0.0
2016-10-29,NAC - MASTER - SEO y SEM,58.0,2.0,3.45,1.725
2016-10-29,NAC - MASTER - UX,38.0,2.0,10.07,5.035
2016-10-30,0 - MARCA,38.0,9.0,2.72,0.3022222222222222
2016-10-30,0 - MARCA BCN,8.0,2.0,0.42,0.21
2016-10-30,BCN - MASTER - ANALITICA WEB,19.0,0.0,0.0,0.0
2016-10-30,BCN - MASTER - MARKETING ONLINE,14.0,0.0,0.0,0.0
2016-10-30,BCN - MASTER - SEO y SEM,9.0,0.0,0.0,0.0
2016-10-30,BCN - MASTER - UX,12.0,1.0,8.88,8.88
2016-10-30,Competencia,1823.0,11.0,22.81,2.0736363636363637
2016-10-30,MAD - CURSO - SOLUCIONES NEGOCIO,9.0,0.0,0.0,0.0
2016-10-30,MAD - MASTER - ANALITICA WEB,21.0,0.0,0.0,0.0
2016-10-30,MAD - MASTER - BIG DATA,13.0,1.0,8.38,8.38
2016-10-30,MAD - MASTER - DATA SCIENCE,10.0,1.0,16.94,16.94
2016-10-30,MAD - MASTER - MARKETING ONLINE,8.0,1.0,6.71,6.71
2016-10-30,MAD - MASTER - UX,6.0,3.0,14.5,4.833333333333333
2016-10-30,NAC - MASTER - ANALITICA WEB,27.0,0.0,0.0,0.0
2016-10-30,NAC - MASTER - BIG DATA,5.0,0.0,0.0,0.0
2016-10-30,NAC - MASTER - DATA SCIENCE,2.0,0.0,0.0,0.0
2016-10-30,NAC - MASTER - MARKETING ONLINE,14.0,0.0,0.0,0.0
2016-10-30,NAC - MASTER - SEO y SEM,9.0,2.0,16.55,8.275
2016-10-30,NAC - MASTER - UX,41.0,1.0,5.87,5.87
2016-10-31,0 - MARCA,76.0,17.0,11.86,0.6976470588235294
2016-10-31,0 - MARCA BCN,7.0,5.0,1.16,0.232
2016-10-31,BCN - MASTER - ANALITICA WEB,5.0,1.0,3.14,3.14
2016-10-31,BCN - MASTER - MARKETING ONLINE,24.0,2.0,10.97,5.485
2016-10-31,BCN - MASTER - SEO y SEM,48.0,2.0,8.72,4.36
2016-10-31,BCN - MASTER - UX,47.0,1.0,3.19,3.19
2016-10-31,Competencia,1232.0,4.0,4.74,1.185
2016-10-31,MAD - CURSO - SOLUCIONES NEGOCIO,3.0,1.0,0.81,0.81
2016-10-31,MAD - MASTER - ANALITICA WEB,38.0,1.0,1.66,1.66
2016-10-31,MAD - MASTER - BIG DATA,148.0,2.0,3.36,1.68
2016-10-31,MAD - MASTER - DATA SCIENCE,19.0,2.0,3.86,1.93
2016-10-31,MAD - MASTER - MARKETING ONLINE,25.0,1.0,4.89,4.89
2016-10-31,MAD - MASTER - UX,48.0,1.0,9.05,9.05
2016-10-31,NAC - MASTER - ANALITICA WEB,14.0,0.0,0.0,0.0
2016-10-31,NAC - MASTER - BIG DATA,69.0,0.0,0.0,0.0
2016-10-31,NAC - MASTER - DATA SCIENCE,7.0,1.0,1.03,1.03
2016-10-31,NAC - MASTER - MARKETING ONLINE,21.0,0.0,0.0,0.0
2016-10-31,NAC - MASTER - SEO y SEM,54.0,1.0,1.13,1.13
2016-10-31,NAC - MASTER - UX,46.0,1.0,0.7,0.7
2016-11-01,0 - MARCA,44.0,10.0,2.47,0.247
2016-11-01,0 - MARCA BCN,7.0,2.0,0.55,0.275
2016-11-01,BCN - MASTER - ANALITICA WEB,20.0,0.0,0.0,0.0
2016-11-01,BCN - MASTER - MARKETING ONLINE,12.0,0.0,0.0,0.0
2016-11-01,BCN - MASTER - SEO y SEM,7.0,1.0,16.57,16.57
2016-11-01,BCN - MASTER - UX,34.0,6.0,13.52,2.2533333333333334
2016-11-01,Competencia,2454.0,13.0,22.12,1.7015384615384614
2016-11-01,MAD - CURSO - SOLUCIONES NEGOCIO,16.0,0.0,0.0,0.0
2016-11-01,MAD - MASTER - ANALITICA WEB,18.0,1.0,5.99,5.99
2016-11-01,MAD - MASTER - BIG DATA,12.0,1.0,18.86,18.86
2016-11-01,MAD - MASTER - DATA SCIENCE,31.0,1.0,11.63,11.63
2016-11-01,MAD - MASTER - MARKETING ONLINE,10.0,1.0,7.72,7.72
2016-11-01,MAD - MASTER - UX,23.0,3.0,25.93,8.643333333333334
2016-11-01,NAC - MASTER - ANALITICA WEB,8.0,1.0,11.73,11.73
2016-11-01,NAC - MASTER - BIG DATA,23.0,1.0,4.76,4.76
2016-11-01,NAC - MASTER - DATA SCIENCE,32.0,3.0,10.03,3.3433333333333333
2016-11-01,NAC - MASTER - MARKETING ONLINE,10.0,0.0,0.0,0.0
2016-11-01,NAC - MASTER - SEO y SEM,10.0,0.0,0.0,0.0
2016-11-01,NAC - MASTER - UX,49.0,3.0,4.1,1.3666666666666667
2016-11-02,0 - MARCA,55.0,21.0,11.57,0.550952380952381
2016-11-02,0 - MARCA BCN,26.0,10.0,5.08,0.508
2016-11-02,BCN - MASTER - ANALITICA WEB,26.0,0.0,0.0,0.0
2016-11-02,BCN - MASTER - MARKETING ONLINE,38.0,1.0,7.29,7.29
2016-11-02,BCN - MASTER - SEO y SEM,79.0,1.0,2.59,2.59
2016-11-02,BCN - MASTER - UX,48.0,2.0,17.94,8.97
2016-11-02,Competencia,4714.0,14.0,23.57,1.6835714285714287
2016-11-02,MAD - CURSO - SOLUCIONES NEGOCIO,10.0,0.0,0.0,0.0
2016-11-02,MAD - MASTER - ANALITICA WEB,40.0,4.0,16.97,4.2425
2016-11-02,MAD - MASTER - BIG DATA,103.0,4.0,23.94,5.985
2016-11-02,MAD - MASTER - DATA SCIENCE,87.0,4.0,12.27,3.0675
2016-11-02,MAD - MASTER - MARKETING ONLINE,34.0,1.0,7.15,7.15
2016-11-02,MAD - MASTER - UX,19.0,3.0,24.85,8.283333333333333
2016-11-02,NAC - MASTER - ANALITICA WEB,15.0,0.0,0.0,0.0
2016-11-02,NAC - MASTER - BIG DATA,42.0,0.0,0.0,0.0
2016-11-02,NAC - MASTER - DATA SCIENCE,59.0,2.0,7.78,3.89
2016-11-02,NAC - MASTER - MARKETING ONLINE,23.0,0.0,0.0,0.0
2016-11-02,NAC - MASTER - SEO y SEM,126.0,4.0,10.07,2.5175
2016-11-02,NAC - MASTER - UX,27.0,0.0,0.0,0.0
2016-11-03,0 - MARCA,25.0,11.0,11.83,1.0754545454545454
2016-11-03,0 - MARCA BCN,20.0,8.0,3.97,0.49625
2016-11-03,BCN - MASTER - ANALITICA WEB,1.0,1.0,3.54,3.54
2016-11-03,BCN - MASTER - MARKETING ONLINE,11.0,1.0,6.82,6.82
2016-11-03,BCN - MASTER - SEO y SEM,30.0,4.0,15.34,3.835
2016-11-03,BCN - MASTER - UX,34.0,1.0,5.05,5.05
2016-11-03,Competencia,2159.0,14.0,22.11,1.5792857142857144
2016-11-03,MAD - CURSO - SOLUCIONES NEGOCIO,10.0,0.0,0.0,0.0
2016-11-03,MAD - MASTER - ANALITICA WEB,32.0,1.0,10.18,10.18
2016-11-03,MAD - MASTER - BIG DATA,106.0,2.0,10.39,5.195
2016-11-03,MAD - MASTER - DATA SCIENCE,75.0,1.0,2.04,2.04
2016-11-03,MAD - MASTER - MARKETING ONLINE,40.0,0.0,0.0,0.0
2016-11-03,MAD - MASTER - UX,96.0,7.0,23.3,3.3285714285714287
2016-11-03,NAC - MASTER - ANALITICA WEB,9.0,1.0,7.47,7.47
2016-11-03,NAC - MASTER - BIG DATA,49.0,2.0,13.57,6.785
2016-11-03,NAC - MASTER - DATA SCIENCE,63.0,2.0,9.51,4.755
2016-11-03,NAC - MASTER - MARKETING ONLINE,11.0,0.0,0.0,0.0
2016-11-03,NAC - MASTER - SEO y SEM,41.0,0.0,0.0,0.0
2016-11-03,NAC - MASTER - UX,50.0,3.0,12.29,4.096666666666667
2016-11-04,0 - MARCA,78.0,26.0,7.8,0.3
2016-11-04,0 - MARCA BCN,18.0,4.0,0.93,0.2325
2016-11-04,BCN - MASTER - ANALITICA WEB,22.0,1.0,3.53,3.53
2016-11-04,BCN - MASTER - MARKETING ONLINE,27.0,0.0,0.0,0.0
2016-11-04,BCN - MASTER - SEO y SEM,25.0,1.0,2.69,2.69
2016-11-04,BCN - MASTER - UX,28.0,2.0,7.37,3.685
2016-11-04,Competencia,1063.0,8.0,20.66,2.5825
2016-11-04,MAD - CURSO - SOLUCIONES NEGOCIO,21.0,0.0,0.0,0.0
2016-11-04,MAD - MASTER - ANALITICA WEB,24.0,0.0,0.0,0.0
2016-11-04,MAD - MASTER - BIG DATA,10.0,1.0,23.93,23.93
2016-11-04,MAD - MASTER - DATA SCIENCE,35.0,2.0,15.63,7.815
2016-11-04,MAD - MASTER - MARKETING ONLINE,53.0,3.0,33.06,11.02
2016-11-04,MAD - MASTER - UX,43.0,3.0,25.95,8.65
2016-11-04,NAC - MASTER - ANALITICA WEB,19.0,2.0,19.0,9.5
2016-11-04,NAC - MASTER - BIG DATA,11.0,0.0,0.0,0.0
2016-11-04,NAC - MASTER - DATA SCIENCE,34.0,2.0,24.04,12.02
2016-11-04,NAC - MASTER - MARKETING ONLINE,21.0,0.0,0.0,0.0
2016-11-04,NAC - MASTER - SEO y SEM,42.0,2.0,12.67,6.335
2016-11-04,NAC - MASTER - UX,48.0,2.0,8.58,4.29
2016-11-05,0 - MARCA,44.0,11.0,2.44,0.22181818181818183
2016-11-05,0 - MARCA BCN,9.0,3.0,1.99,0.6633333333333333
2016-11-05,BCN - MASTER - ANALITICA WEB,8.0,1.0,3.6,3.6
2016-11-05,BCN - MASTER - MARKETING ONLINE,12.0,1.0,3.56,3.56
2016-11-05,BCN - MASTER - SEO y SEM,40.0,2.0,5.61,2.805
2016-11-05,BCN - MASTER - UX,18.0,1.0,3.5,3.5
2016-11-05,Competencia,1749.0,13.0,20.61,1.5853846153846154
2016-11-05,MAD - MASTER - ANALITICA WEB,29.0,1.0,3.06,3.06
2016-11-05,MAD - MASTER - BIG DATA,54.0,2.0,2.96,1.48
2016-11-05,MAD - MASTER - DATA SCIENCE,60.0,6.0,63.84,10.64
2016-11-05,MAD - MASTER - MARKETING ONLINE,27.0,3.0,49.95,16.65
2016-11-05,MAD - MASTER - UX,25.0,4.0,25.97,6.4925
2016-11-05,NAC - MASTER - ANALITICA WEB,22.0,0.0,0.0,0.0
2016-11-05,NAC - MASTER - BIG DATA,58.0,2.0,17.56,8.78
2016-11-05,NAC - MASTER - DATA SCIENCE,40.0,1.0,12.2,12.2
2016-11-05,NAC - MASTER - MARKETING ONLINE,11.0,1.0,4.08,4.08
2016-11-05,NAC - MASTER - SEO y SEM,64.0,1.0,5.86,5.86
2016-11-05,NAC - MASTER - UX,28.0,3.0,13.92,4.64
2016-11-06,0 - MARCA,40.0,10.0,4.45,0.445
2016-11-06,0 - MARCA BCN,10.0,3.0,1.73,0.5766666666666667
2016-11-06,BCN - MASTER - ANALITICA WEB,14.0,1.0,3.19,3.19
2016-11-06,BCN - MASTER - MARKETING ONLINE,5.0,1.0,6.82,6.82
2016-11-06,BCN - MASTER - SEO y SEM,18.0,1.0,10.4,10.4
2016-11-06,BCN - MASTER - UX,8.0,0.0,0.0,0.0
2016-11-06,Competencia,1854.0,9.0,22.55,2.5055555555555555
2016-11-06,MAD - MASTER - ANALITICA WEB,23.0,1.0,1.93,1.93
2016-11-06,MAD - MASTER - BIG DATA,2.0,0.0,0.0,0.0
2016-11-06,MAD - MASTER - DATA SCIENCE,53.0,4.0,51.22,12.805
2016-11-06,MAD - MASTER - MARKETING ONLINE,61.0,3.0,45.18,15.06
2016-11-06,MAD - MASTER - UX,35.0,6.0,24.86,4.1433333333333335
2016-11-06,NAC - MASTER - ANALITICA WEB,31.0,0.0,0.0,0.0
2016-11-06,NAC - MASTER - BIG DATA,6.0,2.0,23.79,11.895
2016-11-06,NAC - MASTER - DATA SCIENCE,17.0,2.0,19.85,9.925
2016-11-06,NAC - MASTER - MARKETING ONLINE,4.0,0.0,0.0,0.0
2016-11-06,NAC - MASTER - SEO y SEM,32.0,1.0,4.04,4.04
2016-11-06,NAC - MASTER - UX,3.0,1.0,15.43,15.43
2016-11-07,0 - MARCA,55.0,25.0,12.04,0.4816
2016-11-07,0 - MARCA BCN,23.0,9.0,2.6,0.28888888888888886
2016-11-07,BCN - MASTER - ANALITICA WEB,41.0,1.0,1.79,1.79
2016-11-07,BCN - MASTER - MARKETING ONLINE,21.0,1.0,1.05,1.05
2016-11-07,BCN - MASTER - SEO y SEM,23.0,1.0,11.6,11.6
2016-11-07,BCN - MASTER - UX,23.0,2.0,3.05,1.525
2016-11-07,Competencia,1837.0,8.0,20.73,2.59125
