date,campaign,users,newUsers,bounces
2016-11-13,MAD - MASTER - BIG DATA,1.0,0.0,1.0
2016-11-13,MAD - MASTER - DATA SCIENCE,4.0,2.0,2.0
2016-11-13,MAD - MASTER - UX,2.0,2.0,2.0
2016-11-13,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-13,NAC - MASTER - SEO y SEM,3.0,2.0,3.0
2016-11-14,0 - MARCA,25.0,12.0,18.0
2016-11-14,0 - MARCA BCN,7.0,6.0,2.0
2016-11-14,BCN - MASTER - UX,2.0,1.0,3.0
2016-11-14,Competencia,5.0,5.0,6.0
2016-11-14,MAD - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-11-14,MAD - MASTER - BIG DATA,3.0,3.0,3.0
2016-11-14,MAD - MASTER - DATA SCIENCE,6.0,5.0,3.0
2016-11-14,MAD - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-11-14,MAD - MASTER - UX,3.0,2.0,3.0
2016-11-14,NAC - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-11-14,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-14,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-14,NAC - MASTER - SEO y SEM,1.0,1.0,1.0
2016-11-14,NAC - MASTER - UX,3.0,3.0,3.0
2016-11-15,0 - MARCA,15.0,8.0,11.0
2016-11-15,0 - MARCA BCN,5.0,1.0,2.0
2016-11-15,BCN - MASTER - UX,1.0,1.0,1.0
2016-11-15,Competencia,5.0,4.0,3.0
2016-11-15,MAD - MASTER - ANALITICA WEB,4.0,2.0,3.0
2016-11-15,MAD - MASTER - BIG DATA,4.0,3.0,4.0
2016-11-15,MAD - MASTER - DATA SCIENCE,7.0,4.0,4.0
2016-11-15,MAD - MASTER - MARKETING ONLINE,4.0,4.0,3.0
2016-11-15,MAD - MASTER - UX,5.0,4.0,4.0
2016-11-15,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-11-15,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-15,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-11-15,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-15,NAC - MASTER - SEO y SEM,3.0,3.0,4.0
2016-11-15,NAC - MASTER - UX,1.0,1.0,1.0
2016-11-16,0 - MARCA,29.0,17.0,11.0
2016-11-16,0 - MARCA BCN,6.0,4.0,2.0
2016-11-16,BCN - MASTER - UX,7.0,5.0,7.0
2016-11-16,Competencia,5.0,5.0,5.0
2016-11-16,MAD - MASTER - ANALITICA WEB,4.0,2.0,4.0
2016-11-16,MAD - MASTER - BIG DATA,2.0,1.0,1.0
2016-11-16,MAD - MASTER - DATA SCIENCE,4.0,2.0,2.0
2016-11-16,MAD - MASTER - MARKETING ONLINE,5.0,4.0,3.0
2016-11-16,MAD - MASTER - UX,5.0,4.0,3.0
2016-11-16,NAC - MASTER - ANALITICA WEB,2.0,1.0,2.0
2016-11-16,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-16,NAC - MASTER - SEO y SEM,1.0,1.0,1.0
2016-11-16,NAC - MASTER - UX,1.0,1.0,1.0
2016-11-17,0 - MARCA,16.0,5.0,5.0
2016-11-17,0 - MARCA BCN,7.0,3.0,8.0
2016-11-17,BCN - MASTER - UX,4.0,2.0,1.0
2016-11-17,Competencia,2.0,2.0,2.0
2016-11-17,MAD - MASTER - ANALITICA WEB,2.0,1.0,0.0
2016-11-17,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-17,MAD - MASTER - DATA SCIENCE,6.0,5.0,4.0
2016-11-17,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-17,MAD - MASTER - UX,3.0,3.0,1.0
2016-11-17,NAC - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-11-17,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-11-17,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-18,0 - MARCA,32.0,17.0,14.0
2016-11-18,0 - MARCA BCN,5.0,3.0,2.0
2016-11-18,BCN - MASTER - UX,1.0,1.0,1.0
2016-11-18,Competencia,4.0,3.0,5.0
2016-11-18,MAD - MASTER - ANALITICA WEB,4.0,3.0,4.0
2016-11-18,MAD - MASTER - BIG DATA,3.0,2.0,1.0
2016-11-18,MAD - MASTER - DATA SCIENCE,5.0,4.0,5.0
2016-11-18,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-18,MAD - MASTER - UX,3.0,3.0,1.0
2016-11-18,NAC - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-11-18,NAC - MASTER - DATA SCIENCE,3.0,3.0,0.0
2016-11-18,NAC - MASTER - UX,1.0,1.0,0.0
2016-11-19,0 - MARCA,20.0,11.0,9.0
2016-11-19,0 - MARCA BCN,6.0,5.0,2.0
2016-11-19,BCN - MASTER - UX,1.0,0.0,1.0
2016-11-19,Competencia,3.0,3.0,4.0
2016-11-19,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-19,MAD - MASTER - BIG DATA,2.0,2.0,2.0
2016-11-19,MAD - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-11-19,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-11-19,NAC - MASTER - BIG DATA,2.0,2.0,1.0
2016-11-19,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-20,0 - MARCA,18.0,13.0,5.0
2016-11-20,0 - MARCA BCN,2.0,2.0,1.0
2016-11-20,Competencia,7.0,7.0,5.0
2016-11-20,MAD - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-11-20,MAD - MASTER - BIG DATA,2.0,2.0,2.0
2016-11-20,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-11-20,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-11-20,NAC - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-11-20,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-11-21,0 - MARCA,37.0,27.0,13.0
2016-11-21,0 - MARCA BCN,6.0,6.0,0.0
2016-11-21,Competencia,3.0,3.0,2.0
2016-11-21,MAD - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-11-21,MAD - MASTER - BIG DATA,2.0,2.0,2.0
2016-11-21,MAD - MASTER - DATA SCIENCE,5.0,5.0,3.0
2016-11-21,MAD - MASTER - MARKETING ONLINE,3.0,3.0,1.0
2016-11-21,MAD - MASTER - UX,1.0,0.0,1.0
2016-11-21,NAC - MASTER - ANALITICA WEB,2.0,1.0,1.0
2016-11-21,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-11-21,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-22,(not set),1.0,0.0,1.0
2016-11-22,0 - MARCA,30.0,18.0,5.0
2016-11-22,0 - MARCA BCN,7.0,4.0,4.0
2016-11-22,Competencia,4.0,4.0,1.0
2016-11-22,MAD - MASTER - ANALITICA WEB,5.0,4.0,3.0
2016-11-22,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-22,MAD - MASTER - DATA SCIENCE,7.0,6.0,5.0
2016-11-22,MAD - MASTER - MARKETING ONLINE,4.0,3.0,4.0
2016-11-22,NAC - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-11-22,NAC - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-11-23,0 - MARCA,12.0,3.0,6.0
2016-11-23,0 - MARCA BCN,7.0,4.0,1.0
2016-11-23,Competencia,5.0,5.0,4.0
2016-11-23,MAD - MASTER - ANALITICA WEB,3.0,3.0,3.0
2016-11-23,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-23,MAD - MASTER - DATA SCIENCE,3.0,3.0,4.0
2016-11-23,MAD - MASTER - MARKETING ONLINE,4.0,3.0,3.0
2016-11-23,NAC - MASTER - ANALITICA WEB,2.0,2.0,0.0
2016-11-23,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-11-23,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-24,0 - MARCA,19.0,7.0,7.0
2016-11-24,0 - MARCA BCN,4.0,4.0,5.0
2016-11-24,Competencia,5.0,5.0,5.0
2016-11-24,MAD - MASTER - ANALITICA WEB,3.0,1.0,4.0
2016-11-24,MAD - MASTER - DATA SCIENCE,5.0,4.0,3.0
2016-11-24,MAD - MASTER - MARKETING ONLINE,4.0,3.0,5.0
2016-11-24,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-24,NAC - MASTER - BIG DATA,2.0,1.0,0.0
2016-11-24,NAC - MASTER - DATA SCIENCE,2.0,1.0,0.0
2016-11-25,0 - MARCA,24.0,10.0,7.0
2016-11-25,0 - MARCA BCN,6.0,3.0,2.0
2016-11-25,BCN - MASTER - UX,1.0,0.0,1.0
2016-11-25,Competencia,2.0,2.0,1.0
2016-11-25,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-25,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-11-25,MAD - MASTER - DATA SCIENCE,2.0,1.0,1.0
2016-11-25,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-11-25,NAC - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-11-25,NAC - MASTER - DATA SCIENCE,2.0,1.0,0.0
2016-11-25,NAC - MASTER - MARKETING ONLINE,2.0,2.0,3.0
2016-11-26,0 - MARCA,18.0,12.0,7.0
2016-11-26,0 - MARCA BCN,4.0,3.0,2.0
2016-11-26,Competencia,2.0,2.0,2.0
2016-11-26,MAD - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-11-26,MAD - MASTER - MARKETING ONLINE,1.0,0.0,2.0
2016-11-26,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-11-27,0 - MARCA,14.0,5.0,6.0
2016-11-27,0 - MARCA BCN,1.0,1.0,0.0
2016-11-27,Competencia,4.0,4.0,4.0
2016-11-27,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-11-27,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-27,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-28,0 - MARCA,32.0,17.0,8.0
2016-11-28,0 - MARCA BCN,2.0,2.0,0.0
2016-11-28,Competencia,1.0,1.0,1.0
2016-11-28,MAD - MASTER - ANALITICA WEB,2.0,1.0,0.0
2016-11-28,MAD - MASTER - MARKETING ONLINE,5.0,4.0,3.0
2016-11-29,0 - MARCA,36.0,22.0,12.0
2016-11-29,0 - MARCA BCN,4.0,1.0,2.0
2016-11-29,BCN - MASTER - SEO y SEM,1.0,0.0,0.0
2016-11-29,Competencia,4.0,4.0,3.0
2016-11-29,MAD - MASTER - ANALITICA WEB,4.0,4.0,3.0
2016-11-29,MAD - MASTER - MARKETING ONLINE,3.0,3.0,3.0
2016-11-29,NAC - MASTER - ANALITICA WEB,3.0,3.0,2.0
2016-11-29,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-11-30,0 - MARCA,34.0,20.0,10.0
2016-11-30,0 - MARCA BCN,4.0,3.0,1.0
2016-11-30,Competencia,6.0,6.0,6.0
2016-11-30,MAD - MASTER - ANALITICA WEB,4.0,2.0,3.0
2016-11-30,MAD - MASTER - MARKETING ONLINE,1.0,0.0,1.0
2016-12-01,0 - MARCA,31.0,13.0,9.0
2016-12-01,0 - MARCA BCN,2.0,1.0,1.0
2016-12-01,Competencia,5.0,5.0,6.0
2016-12-01,MAD - MASTER - ANALITICA WEB,2.0,1.0,1.0
2016-12-01,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-02,(not set),1.0,1.0,1.0
2016-12-02,0 - MARCA,22.0,12.0,8.0
2016-12-02,0 - MARCA BCN,1.0,1.0,1.0
2016-12-02,Competencia,7.0,7.0,6.0
2016-12-02,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-12-03,0 - MARCA,14.0,5.0,4.0
2016-12-03,0 - MARCA BCN,3.0,2.0,0.0
2016-12-03,Competencia,3.0,3.0,3.0
2016-12-03,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-12-03,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-04,0 - MARCA,9.0,6.0,3.0
2016-12-04,0 - MARCA BCN,2.0,2.0,0.0
2016-12-04,Competencia,5.0,5.0,5.0
2016-12-05,0 - MARCA,25.0,13.0,11.0
2016-12-05,0 - MARCA BCN,2.0,2.0,0.0
2016-12-05,Competencia,2.0,2.0,2.0
2016-12-05,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-05,NAC - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-12-06,0 - MARCA,11.0,8.0,0.0
2016-12-06,0 - MARCA BCN,1.0,0.0,1.0
2016-12-06,Competencia,6.0,5.0,6.0
2016-12-06,MAD - MASTER - ANALITICA WEB,2.0,1.0,2.0
2016-12-06,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-12-07,0 - MARCA,18.0,13.0,5.0
2016-12-07,0 - MARCA BCN,2.0,1.0,1.0
2016-12-07,Competencia,7.0,6.0,11.0
2016-12-07,MAD - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-12-07,MAD - MASTER - DATA SCIENCE,1.0,0.0,0.0
2016-12-07,MAD - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-12-08,0 - MARCA,11.0,5.0,2.0
2016-12-08,Competencia,2.0,2.0,1.0
2016-12-08,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-08,MAD - MASTER - UX,1.0,0.0,0.0
2016-12-09,0 - MARCA,16.0,6.0,2.0
2016-12-09,0 - MARCA BCN,3.0,1.0,0.0
2016-12-09,Competencia,2.0,2.0,2.0
2016-12-09,MAD - MASTER - MARKETING ONLINE,1.0,0.0,0.0
2016-12-09,NAC - MASTER - ANALITICA WEB,1.0,1.0,2.0
2016-12-10,0 - MARCA,7.0,3.0,3.0
2016-12-10,0 - MARCA BCN,3.0,3.0,2.0
2016-12-10,Competencia,7.0,7.0,6.0
2016-12-10,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-10,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-12-11,0 - MARCA,10.0,3.0,5.0
2016-12-11,0 - MARCA BCN,2.0,0.0,2.0
2016-12-11,Competencia,4.0,3.0,2.0
2016-12-11,MAD - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-12-11,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-12,0 - MARCA,14.0,9.0,3.0
2016-12-12,Competencia,3.0,3.0,3.0
2016-12-12,NAC - CURSO INT - CRO IGNITE,1.0,1.0,1.0
2016-12-12,NAC - MASTER - ANALITICA WEB,2.0,1.0,2.0
2016-12-12,NAC - MASTER - MARKETING ONLINE,2.0,2.0,0.0
2016-12-13,0 - MARCA,23.0,13.0,8.0
2016-12-13,0 - MARCA BCN,2.0,1.0,0.0
2016-12-13,Competencia,6.0,6.0,5.0
2016-12-13,MAD - CURSO INT - CRO IGNITE,1.0,0.0,1.0
2016-12-13,MAD - MASTER - ANALITICA WEB,3.0,3.0,1.0
2016-12-13,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-13,NAC - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-12-14,0 - MARCA,15.0,9.0,6.0
2016-12-14,Competencia,7.0,7.0,6.0
2016-12-14,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0
2016-12-14,MAD - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-12-14,NAC - MASTER - ANALITICA WEB,2.0,1.0,1.0
2016-12-14,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-12-15,0 - MARCA,18.0,14.0,6.0
2016-12-15,0 - MARCA BCN,2.0,1.0,0.0
2016-12-15,BCN - CURSO INT - CRO IGNITE,4.0,3.0,4.0
2016-12-15,Competencia,5.0,5.0,5.0
2016-12-15,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-15,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-12-16,0 - MARCA,24.0,14.0,8.0
2016-12-16,0 - MARCA BCN,2.0,2.0,1.0
2016-12-16,Competencia,5.0,4.0,4.0
2016-12-16,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-12-16,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-17,0 - MARCA,8.0,3.0,4.0
2016-12-17,0 - MARCA BCN,1.0,0.0,0.0
2016-12-17,Competencia,3.0,3.0,2.0
2016-12-17,MAD - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-12-17,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-12-17,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-12-18,(not set),1.0,1.0,0.0
2016-12-18,0 - MARCA,16.0,9.0,6.0
2016-12-18,0 - MARCA BCN,2.0,2.0,1.0
2016-12-18,Competencia,6.0,6.0,5.0
2016-12-18,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-12-18,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-18,NAC - MASTER - MARKETING ONLINE,1.0,0.0,0.0
2016-12-19,0 - MARCA,25.0,15.0,6.0
2016-12-19,0 - MARCA BCN,3.0,2.0,1.0
2016-12-19,Competencia,3.0,3.0,3.0
2016-12-19,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-19,NAC - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-12-20,0 - MARCA,26.0,12.0,12.0
2016-12-20,0 - MARCA BCN,3.0,2.0,1.0
2016-12-20,Competencia,4.0,4.0,4.0
2016-12-20,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0
2016-12-20,MAD - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-12-20,MAD - MASTER - DATA SCIENCE,1.0,0.0,0.0
2016-12-20,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-21,0 - MARCA,21.0,11.0,7.0
2016-12-21,0 - MARCA BCN,2.0,1.0,0.0
2016-12-21,Competencia,4.0,4.0,2.0
2016-12-21,MAD - CURSO INT - CRO IGNITE,1.0,0.0,0.0
2016-12-21,MAD - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-12-21,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-12-22,0 - MARCA,23.0,14.0,3.0
2016-12-22,0 - MARCA BCN,2.0,1.0,0.0
2016-12-22,Competencia,3.0,3.0,3.0
2016-12-22,MAD - CURSO INT - CRO IGNITE,1.0,0.0,1.0
2016-12-22,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-12-22,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-12-23,0 - MARCA,13.0,9.0,5.0
2016-12-23,0 - MARCA BCN,2.0,0.0,0.0
2016-12-23,BCN - CURSO INT - CRO IGNITE,1.0,1.0,1.0
2016-12-23,Competencia,3.0,3.0,3.0
2016-12-23,MAD - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-12-23,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-24,0 - MARCA,3.0,1.0,3.0
2016-12-24,Competencia,4.0,4.0,3.0
2016-12-24,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-12-25,0 - MARCA,3.0,2.0,2.0
2016-12-25,Competencia,1.0,1.0,1.0
2016-12-25,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-25,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-12-26,0 - MARCA,9.0,5.0,2.0
2016-12-26,Competencia,4.0,4.0,3.0
2016-12-26,NAC - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-12-27,0 - MARCA,17.0,8.0,6.0
2016-12-27,Competencia,3.0,3.0,3.0
2016-12-27,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-12-27,NAC - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-12-27,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-28,0 - MARCA,9.0,8.0,3.0
2016-12-28,0 - MARCA BCN,2.0,0.0,0.0
2016-12-28,Competencia,2.0,2.0,2.0
2016-12-28,MAD - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-12-28,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-28,NAC - MASTER - DATA SCIENCE,1.0,0.0,0.0
2016-12-29,0 - MARCA,13.0,7.0,9.0
2016-12-29,0 - MARCA BCN,3.0,1.0,4.0
2016-12-29,Competencia,6.0,6.0,6.0
2016-12-29,MAD - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-12-29,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-30,0 - MARCA,17.0,8.0,5.0
2016-12-30,0 - MARCA BCN,2.0,0.0,0.0
2016-12-30,Competencia,2.0,2.0,2.0
2016-12-30,MAD - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-12-30,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-30,NAC - CURSO INT - CRO IGNITE,1.0,1.0,1.0
2016-12-30,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-12-31,0 - MARCA,9.0,6.0,2.0
2016-12-31,0 - MARCA BCN,1.0,0.0,1.0
2016-12-31,Competencia,5.0,5.0,5.0
2016-12-31,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2017-01-01,0 - MARCA,10.0,5.0,8.0
2017-01-01,Competencia,7.0,7.0,5.0
2017-01-01,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2017-01-02,0 - MARCA,16.0,7.0,9.0
2017-01-02,0 - MARCA BCN,1.0,1.0,0.0
2017-01-02,Competencia,5.0,5.0,6.0
